8536;57766
8537;57766
8538;57766
8539;57765
8540;57767
8541;57767
8542;57765
8543;57765
8544;57765
8545;57767
8546;57764
8547;57764
8548;57764
8549;57764
8550;57763
8551;57764
8552;57763
8553;57765
8554;57763
8555;57763
8556;57763
8557;57762
8558;57762
8559;57764
8560;57765
8561;57763
8562;57762
8563;57764
8564;57764
8565;57764
8566;57765
8567;57766
8568;57766
8569;57766
8570;57766
8571;57760
8572;57760
8573;57761
8574;57761
8575;57761
8576;57761
8577;57762
8578;57760
8579;57760
8580;57760
8581;57760
8582;57762
8583;57760
8584;57760
8585;57762
8586;57763
8587;57763
8588;57761
8589;57761
8590;57763
8591;57761
8592;57761
8593;57760
8594;57761
8595;57762
8596;57762
8597;57761
8598;57761
8599;57761
8600;57762
8601;57762
8602;57761
8603;57762
8604;57762
8605;57761
8606;57759
8607;57759
8608;57761
8609;57757
8610;57755
8611;57757
8612;57754
8613;57753
8614;57757
8615;57753
8616;57754
8617;57754
8618;57757
8619;57757
8620;57757
8621;57754
8622;57754
8623;57756
8624;57753
8625;57756
8626;57756
8627;57751
8628;57755
8629;57753
8630;57756
8631;57753
8632;57753
8633;57754
8634;57755
8635;57754
8636;57754
8637;57755
8638;57755
8639;57756
8640;57753
8641;57755
8642;57755
8643;57753
8644;57753
8645;57754
8646;57753
8647;57752
8648;57754
8649;57754
8650;57755
8651;57754
8652;57753
8653;57755
8654;57755
8655;57755
8656;57755
8657;57755
8658;57755
8659;57756
8660;57757
8661;57757
8662;57756
8663;57754
8664;57754
8665;57756
8666;57757
8667;57754
8668;57756
8669;57756
8670;57754
8671;57754
8672;57757
8673;57755
8674;57755
8675;57757
8676;57750
8677;57747
8678;57750
8679;57748
8680;57748
8681;57748
8682;57748
8683;57750
8684;57747
8685;57747
8686;57747
8687;57747
8688;57747
8689;57749
8690;57747
8691;57747
8692;57748
8693;57749
8694;57748
8695;57748
8696;57747
8697;57747
8698;57749
8699;57750
8700;57750
8701;57750
8702;57749
8703;57750
8704;57750
8705;57750
8706;57747
8707;57750
8708;57751
8709;57749
8710;57751
8711;57751
8712;57747
8713;57751
8714;57747
8715;57750
8716;57750
8717;57750
8718;57750
8719;57749
8720;57751
8721;57751
8722;57749
8723;57749
8724;57749
8725;57749
8726;57749
8727;57749
8728;57749
8729;57750
8730;57750
8731;57750
8732;57751
8733;57749
8734;57749
8735;57749
8736;57751
8737;57751
8738;57752
8739;57751
8740;57749
8741;57752
8742;57752
8743;57752
8744;57750
8745;57751
8746;57753
8747;57750
8748;57754
8749;57755
8750;57755
8751;57755
8752;57755
8753;57753
8754;57755
8755;57753
8756;57753
8757;57755
8758;57752
8759;57754
8760;57754
8761;57752
8762;57751
8763;57751
8764;57750
8765;57751
8766;57750
8767;57750
8768;57750
8769;57750
8770;57752
8771;57750
8772;57750
8773;57751
8774;57750
8775;57750
8776;57750
8777;57751
8778;57750
8779;57752
8780;57750
8781;57750
8782;57751
8783;57751
8784;57752
8785;57752
8786;57752
8787;57751
8788;57751
8789;57752
8790;57752
8791;57752
8792;57752
8793;57750
8794;57750
8795;57752
8796;57750
8797;57749
8798;57751
8799;57751
8800;57749
8801;57749
8802;57749
8803;57752
8804;57751
8805;57751
8806;57751
8807;57751
8808;57751
8809;57751
8810;57751
8811;57751
8812;57748
8813;57751
8814;57752
8815;57749
8816;57749
8817;57752
8818;57749
8819;57749
8820;57749
8821;57749
8822;57747
8823;57747
8824;57752
8825;57751
8826;57752
8827;57749
8828;57752
8829;57750
8830;57750
8831;57749
8832;57749
8833;57749
8834;57750
8835;57751
8836;57748
8837;57748
8838;57748
8839;57748
8840;57748
8841;57748
8842;57748
8843;57748
8844;57750
8845;57748
8846;57748
8847;57748
8848;57748
8849;57747
8850;57747
8851;57748
8852;57748
8853;57749
8854;57747
8855;57747
8856;57747
8857;57747
8858;57746
8859;57746
8860;57746
8861;57747
8862;57747
8863;57747
8864;57747
8865;57746
8866;57748
8867;57749
8868;57747
8869;57747
8870;57749
8871;57747
8872;57746
8873;57746
8874;57746
8875;57746
8876;57746
8877;57748
8878;57746
8879;57746
8880;57746
8881;57746
8882;57748
8883;57746
8884;57746
8885;57746
8886;57746
8887;57746
8888;57748
8889;57746
8890;57746
8891;57746
8892;57746
8893;57745
8894;57745
8895;57745
8896;57745
8897;57746
8898;57747
8899;57745
8900;57747
8901;57747
8902;57747
8903;57747
8904;57747
8905;57747
8906;57746
8907;57746
8908;57748
8909;57748
8910;57748
8911;57747
8912;57747
8913;57748
8914;57749
8915;57747
8916;57749
8917;57749
8918;57747
8919;57749
8920;57749
8921;57749
8922;57748
8923;57746
8924;57746
8925;57749
8926;57749
8927;57749
8928;57749
8929;57749
8930;57745
8931;57745
8932;57748
8933;57748
8934;57746
8935;57748
8936;57746
8937;57748
8938;57748
8939;57746
8940;57746
8941;57745
8942;57747
8943;57749
8944;57748
8945;57747
8946;57747
8947;57747
8948;57747
8949;57749
8950;57748
8951;57749
8952;57749
8953;57749
8954;57750
8955;57750
8956;57750
8957;57750
8958;57752
8959;57750
8960;57750
8961;57752
8962;57752
8963;57753
8964;57753
8965;57753
8966;57753
8967;57752
8968;57752
8969;57753
8970;57753
8971;57753
8972;57752
8973;57753
8974;57752
8975;57753
8976;57752
8977;57753
8978;57753
8979;57753
8980;57753
8981;57753
8982;57754
8983;57752
8984;57754
8985;57754
8986;57758
8987;57755
8988;57755
8989;57756
8990;57754
8991;57753
8992;57756
8993;57753
8994;57753
8995;57753
8996;57752
8997;57754
8998;57754
8999;57754
9000;57754
9001;57755
9002;57755
9003;57750
9004;57751
9005;57752
9006;57750
9007;57745
9008;57748
9009;57748
9010;57748
9011;57747
9012;57746
9013;57746
9014;57748
9015;57746
9016;57749
9017;57749
9018;57747
9019;57749
9020;57748
9021;57747
9022;57747
9023;57747
9024;57749
9025;57747
9026;57746
9027;57744
9028;57744
9029;57743
9030;57743
9031;57743
9032;57743
9033;57742
9034;57742
9035;57742
9036;57742
9037;57742
9038;57742
9039;57742
9040;57742
9041;57742
9042;57744
9043;57744
9044;57742
9045;57742
9046;57741
9047;57740
9048;57741
9049;57741
9050;57741
9051;57738
9052;57743
9053;57740
9054;57741
9055;57741
9056;57741
9057;57745
9058;57747
9059;57743
9060;57743
9061;57744
9062;57743
9063;57745
9064;57743
9065;57743
9066;57743
9067;57743
9068;57743
9069;57744
9070;57741
9071;57744
9072;57745
9073;57743
9074;57743
9075;57745
9076;57745
9077;57745
9078;57745
9079;57745
9080;57745
9081;57743
9082;57743
9083;57746
9084;57745
9085;57745
9086;57743
9087;57743
9088;57744
9089;57745
9090;57745
9091;57745
9092;57743
9093;57743
9094;57743
9095;57745
9096;57743
9097;57747
9098;57745
9099;57747
9100;57744
9101;57746
9102;57750
9103;57749
9104;57749
9105;57749
9106;57750
9107;57749
9108;57750
9109;57749
9110;57750
9111;57748
9112;57751
9113;57750
9114;57750
9115;57748
9116;57748
9117;57747
9118;57748
9119;57748
9120;57748
9121;57748
9122;57746
9123;57748
9124;57748
9125;57747
9126;57749
9127;57749
9128;57749
9129;57749
9130;57749
9131;57749
9132;57750
9133;57748
9134;57747
9135;57747
9136;57747
9137;57749
9138;57749
9139;57750
9140;57750
9141;57747
9142;57748
9143;57748
9144;57748
9145;57746
9146;57746
9147;57742
9148;57747
9149;57747
9150;57748
9151;57749
9152;57749
9153;57749
9154;57750
9155;57747
9156;57749
9157;57746
9158;57748
9159;57748
9160;57747
9161;57748
9162;57748
9163;57749
9164;57748
9165;57749
9166;57751
9167;57751
9168;57752
9169;57751
9170;57752
9171;57753
9172;57751
9173;57751
9174;57750
9175;57752
9176;57751
9177;57751
9178;57752
9179;57752
9180;57752
9181;57751
9182;57750
9183;57752
9184;57752
9185;57752
9186;57752
9187;57751
9188;57750
9189;57752
9190;57752
9191;57751
9192;57749
9193;57751
9194;57749
9195;57749
9196;57750
9197;57752
9198;57749
9199;57749
9200;57749
9201;57749
9202;57752
9203;57752
9204;57753
9205;57753
9206;57752
9207;57751
9208;57752
9209;57752
9210;57751
9211;57750
9212;57750
9213;57750
9214;57750
9215;57750
9216;57751
9217;57750
9218;57752
9219;57750
9220;57751
9221;57752
9222;57752
9223;57752
9224;57754
9225;57752
9226;57754
9227;57754
9228;57752
9229;57752
9230;57754
9231;57753
9232;57753
9233;57754
9234;57755
9235;57755
9236;57753
9237;57753
9238;57752
9239;57756
9240;57753
9241;57753
9242;57755
9243;57755
9244;57752
9245;57753
9246;57753
9247;57753
9248;57753
9249;57755
9250;57755
9251;57755
9252;57754
9253;57754
9254;57755
9255;57755
9256;57753
9257;57755
9258;57753
9259;57749
9260;57751
9261;57752
9262;57752
9263;57753
9264;57750
9265;57750
9266;57751
9267;57749
9268;57751
9269;57751
9270;57751
9271;57751
9272;57751
9273;57751
9274;57751
9275;57751
9276;57751
9277;57750
9278;57750
9279;57750
9280;57750
9281;57751
9282;57751
9283;57748
9284;57748
9285;57751
9286;57751
9287;57750
9288;57750
9289;57748
9290;57748
9291;57751
9292;57751
9293;57751
9294;57750
9295;57750
9296;57750
9297;57750
9298;57752
9299;57747
9300;57750
9301;57751
9302;57750
9303;57750
9304;57752
9305;57752
9306;57752
9307;57750
9308;57752
9309;57749
9310;57751
9311;57751
9312;57752
9313;57753
9314;57753
9315;57753
9316;57755
9317;57755
9318;57754
9319;57754
9320;57755
9321;57755
9322;57755
9323;57755
9324;57753
9325;57752
9326;57752
9327;57754
9328;57752
9329;57754
9330;57752
9331;57751
9332;57753
9333;57753
9334;57753
9335;57753
9336;57753
9337;57753
9338;57754
9339;57754
9340;57754
9341;57754
9342;57755
9343;57755
9344;57752
9345;57754
9346;57753
9347;57751
9348;57751
9349;57752
9350;57752
9351;57753
9352;57753
9353;57753
9354;57753
9355;57753
9356;57753
9357;57751
9358;57753
9359;57754
9360;57753
9361;57754
9362;57754
9363;57754
9364;57755
9365;57755
9366;57752
9367;57752
9368;57754
9369;57754
9370;57754
9371;57753
9372;57754
9373;57755
9374;57754
9375;57753
9376;57753
9377;57753
9378;57753
9379;57753
9380;57753
9381;57753
9382;57751
9383;57751
9384;57751
9385;57751
9386;57751
9387;57752
9388;57752
9389;57752
9390;57751
9391;57752
9392;57752
9393;57751
9394;57750
9395;57750
9396;57750
9397;57750
9398;57750
9399;57750
9400;57751
9401;57750
9402;57750
9403;57751
9404;57750
9405;57750
9406;57752
9407;57753
9408;57753
9409;57753
9410;57752
9411;57752
9412;57752
9413;57753
9414;57753
9415;57751
9416;57752
9417;57752
9418;57750
9419;57750
9420;57750
9421;57750
9422;57751
9423;57750
9424;57751
9425;57751
9426;57751
9427;57751
9428;57754
9429;57752
9430;57752
9431;57751
9432;57752
9433;57751
9434;57751
9435;57751
9436;57753
9437;57751
9438;57751
9439;57751
9440;57750
9441;57751
9442;57751
9443;57751
9444;57752
9445;57751
9446;57751
9447;57751
9448;57751
9449;57752
9450;57752
9451;57750
9452;57751
9453;57751
9454;57752
9455;57754
9456;57753
9457;57753
9458;57753
9459;57753
9460;57755
9461;57756
9462;57756
9463;57756
9464;57756
9465;57755
9466;57754
9467;57754
9468;57756
9469;57754
9470;57754
9471;57754
9472;57756
9473;57755
9474;57756
9475;57756
9476;57755
9477;57756
9478;57754
9479;57753
9480;57753
9481;57755
9482;57755
9483;57752
9484;57751
9485;57751
9486;57751
9487;57751
9488;57752
9489;57752
9490;57750
9491;57750
9492;57750
9493;57750
9494;57751
9495;57751
9496;57753
9497;57753
9498;57752
9499;57753
9500;57752
9501;57752
9502;57752
9503;57752
9504;57751
9505;57751
9506;57751
9507;57751
9508;57752
9509;57752
9510;57752
9511;57752
9512;57753
9513;57751
9514;57751
9515;57753
9516;57753
9517;57752
9518;57752
9519;57751
9520;57752
9521;57752
9522;57752
9523;57753
9524;57753
9525;57754
9526;57755
9527;57756
9528;57756
9529;57756
9530;57756
9531;57757
9532;57757
9533;57757
9534;57758
9535;57759
9536;57757
9537;57759
9538;57758
9539;57757
9540;57757
9541;57759
9542;57759
9543;57758
9544;57759
9545;57759
9546;57760
9547;57760
9548;57758
9549;57760
9550;57760
9551;57760
9552;57760
9553;57760
9554;57759
9555;57759
9556;57759
9557;57758
9558;57758
9559;57758
9560;57759
9561;57759
9562;57760
9563;57760
9564;57761
9565;57761
9566;57761
9567;57760
9568;57760
9569;57761
9570;57761
9571;57761
9572;57761
9573;57762
9574;57762
9575;57763
9576;57763
9577;57762
9578;57763
9579;57763
9580;57762
9581;57763
9582;57763
9583;57763
9584;57762
9585;57763
9586;57762
9587;57764
9588;57764
9589;57761
9590;57764
9591;57764
9592;57762
9593;57762
9594;57762
9595;57762
9596;57762
9597;57762
9598;57760
9599;57760
9600;57760
9601;57760
9602;57762
9603;57762
9604;57760
9605;57760
9606;57760
9607;57761
9608;57761
9609;57759
9610;57759
9611;57759
9612;57759
9613;57759
9614;57760
9615;57760
9616;57759
9617;57760
9618;57759
9619;57760
9620;57760
9621;57760
9622;57760
9623;57760
9624;57760
9625;57760
9626;57759
9627;57759
9628;57761
9629;57761
9630;57761
9631;57760
9632;57760
9633;57760
9634;57763
9635;57763
9636;57763
9637;57765
9638;57765
9639;57764
9640;57763
9641;57763
9642;57765
9643;57761
9644;57763
9645;57763
9646;57763
9647;57763
9648;57763
9649;57763
9650;57763
9651;57765
9652;57765
9653;57765
9654;57765
9655;57765
9656;57763
9657;57763
9658;57763
9659;57764
9660;57764
9661;57763
9662;57764
9663;57763
9664;57763
9665;57765
9666;57765
9667;57765
9668;57763
9669;57765
9670;57765
9671;57765
9672;57765
9673;57765
9674;57765
9675;57763
9676;57766
9677;57765
9678;57764
9679;57765
9680;57765
9681;57765
9682;57764
9683;57764
9684;57766
9685;57766
9686;57766
9687;57766
9688;57766
9689;57764
9690;57764
9691;57764
9692;57765
9693;57766
9694;57766
9695;57765
9696;57766
9697;57763
9698;57766
9699;57764
9700;57764
9701;57763
9702;57763
9703;57761
9704;57764
9705;57764
9706;57765
9707;57763
9708;57762
9709;57762
9710;57765
9711;57764
9712;57764
9713;57762
9714;57762
9715;57762
9716;57762
9717;57761
9718;57761
9719;57761
9720;57759
9721;57759
9722;57758
9723;57758
9724;57758
9725;57757
9726;57757
9727;57758
9728;57758
9729;57757
9730;57758
9731;57758
9732;57757
9733;57756
9734;57757
9735;57756
9736;57757
9737;57758
9738;57758
9739;57758
9740;57758
9741;57757
9742;57756
9743;57756
9744;57756
9745;57756
9746;57756
9747;57756
9748;57757
9749;57756
9750;57756
9751;57756
9752;57757
9753;57756
9754;57757
9755;57756
9756;57756
9757;57757
9758;57756
9759;57757
9760;57757
9761;57755
9762;57755
9763;57757
9764;57757
9765;57754
9766;57755
9767;57755
9768;57755
9769;57755
9770;57755
9771;57754
9772;57755
9773;57753
9774;57753
9775;57753
9776;57753
9777;57753
9778;57752
9779;57752
9780;57752
9781;57751
9782;57751
9783;57751
9784;57752
9785;57751
9786;57751
9787;57751
9788;57751
9789;57752
9790;57751
9791;57752
9792;57752
9793;57752
